city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
68,6801100,下埔里,002,,下埔頂,,,５之５號,,255302.340,2767028.030
68,6801100,下埔里,001,,下埔頂,,,１０號,,254939.460,2767168.450
68,6801100,下埔里,002,,下埔頂,,,１８號,,255037.190,2767017.780
68,6801100,下埔里,003,,下埔頂,,,１９號,,255041.250,2767005.690
68,6801100,下埔里,003,,下埔頂,,,３５號,,254767.820,2767337.890
68,6801100,下埔里,002,,下埔頂,,,３７號,,254792.900,2767297.840
68,6801100,下埔里,003,,下埔頂,,,３８號,,254768.410,2767350.280
68,6801100,下埔里,003,,下埔頂,,,３８之１號,,254669.760,2767383.930
68,6801100,下埔里,006,保安路一段,,１７７巷,１５０弄,３６號,,254178.210,2764954.290
68,6801100,下埔里,006,保安路一段,,１７７巷,,１６６之１號,,254372.160,2764915.420
68,6801100,下埔里,006,保安路一段,,１７７巷,,２５０號,,254199.600,2764911.450
68,6801100,下埔里,006,保安路一段,,,,２８１號,,254803.030,2764945.350
68,6801100,下埔里,006,保安路一段,,,,２８３號,,254804.210,2764953.750
68,6801100,下埔里,006,保安路一段,,,,２８５號,,254807.350,2764956.660
68,6801100,下埔里,004,,后湖,,,６號,,254494.590,2766641.630
68,6801100,下埔里,004,,后湖,,,１０之３號,,254606.330,2766651.230
68,6801100,下埔里,004,,后湖,,,１１號,,254538.070,2765937.710
68,6801100,下埔里,006,,后湖,,,２３號,,254084.280,2764926.250
68,6801100,下埔里,007,,后湖,,,３３之１號,,253576.910,2765553.850
68,6801100,下埔里,007,,后湖,,,４１號,,253802.190,2765895.420
68,6801100,下埔里,007,,后湖,,,４６之５號,,253769.210,2765806.220
68,6801100,下埔里,003,忠恕路,,,,７號,,254960.530,2767058.960
68,6801100,下埔里,003,忠恕路,,,,１１號,,254960.510,2767030.960
68,6801100,下埔里,003,忠恕路,,,,１３號,,254965.880,2767023.190
68,6801100,下埔里,003,忠恕路,,,,２１號,,254996.840,2767049.480
68,6801100,下埔里,002,忠恕路,,,,２７號,,255024.980,2767072.960
68,6801100,下埔里,002,忠恕路,,３１巷,,６號,,255052.640,2767099.790
68,6801100,下埔里,002,忠恕路,,,,３５號,,255074.640,2767090.740
68,6801100,下埔里,002,忠恕路,,,,３７號,,255086.480,2767091.240
68,6801100,下埔里,002,忠恕路,,,,３９號,,255091.860,2767099.570
68,6801100,下埔里,002,忠恕路,,５０巷,,３１號,,255196.540,2766991.860
68,6801100,下埔里,002,忠恕路,,５０巷,,３５號,,255210.350,2766976.080
68,6801100,下埔里,002,忠恕路,,５０巷,,３７號,,255214.040,2766965.320
68,6801100,下埔里,001,忠恕路,,,,５１號,,255112.610,2767115.630
68,6801100,下埔里,001,忠恕路,,,,６１號,,255125.460,2767161.990
68,6801100,下埔里,001,忠恕路,,,,６５號,,255138.920,2767188.310
68,6801100,下埔里,002,忠恕路,,,,７５號,,255173.660,2767224.250
68,6801100,下埔里,001,忠恕路,,１１０巷,,５號,,255253.100,2767197.570
68,6801100,下埔里,001,忠恕路,,,,１１８號,,255292.060,2767220.220
68,6801100,下埔里,001,忠恕路,,１２５巷,,１０號,,255392.160,2767284.880
68,6801100,下埔里,001,忠恕路,,,,１３２號,,255426.400,2767209.640
68,6801100,下埔里,001,忠恕路,,,,１３６號,,255438.040,2767212.070
68,6801100,下埔里,007,文化路三段,,５０１巷,,７５號,,253462.390,2765376.190
68,6801100,下埔里,007,文化路三段,,５０１巷,,８５號,,253453.190,2765324.300
68,6801100,下埔里,007,文化路三段,,５０１巷,,８９之１號,,253435.520,2765283.910
68,6801100,下埔里,007,文化路三段,,５２２巷,,６號,,253563.010,2765509.180
68,6801100,下埔里,007,文化路三段,,,,５２６號,,253563.780,2765543.190
68,6801100,下埔里,007,文化路三段,,,,５２８號,,253565.620,2765548.030
68,6801100,下埔里,007,文化路三段,,,,５３８號,,253576.230,2765578.190
68,6801100,下埔里,007,文化路三段,,,,５４０號,,253579.480,2765583.790
68,6801100,下埔里,007,文化路三段,,,,５４６號,,253585.320,2765598.660
68,6801100,下埔里,007,文化路三段,,,,５４８號,,253586.620,2765602.970
68,6801100,下埔里,007,文化路三段,,,,５５０號,,253593.910,2765604.160
68,6801100,下埔里,007,文化路三段,,５６０巷,１８弄,３號,,253659.680,2765578.030
68,6801100,下埔里,007,文化路三段,,５６０巷,１８弄,９號,,253644.200,2765565.960
68,6801100,下埔里,007,文化路三段,,５６０巷,,２５號,,253703.220,2765580.590
68,6801100,下埔里,007,文化路三段,,５６０巷,,３５號,,253723.220,2765560.300
68,6801100,下埔里,007,文化路三段,,５６０巷,,５２號,,253778.090,2765499.440
68,6801100,下埔里,007,文化路三段,,５６０巷,６０弄,２號,,253798.980,2765481.530
68,6801100,下埔里,007,文化路三段,,５６０巷,６０弄,８號,,253787.930,2765481.820
68,6801100,下埔里,007,文化路三段,,５６０巷,６０弄,１０號,,253774.500,2765486.600
68,6801100,下埔里,007,文化路三段,,５６０巷,６０弄,１２號,,253762.270,2765477.350
68,6801100,下埔里,007,文化路三段,,５６０巷,６０弄,１６號,,253766.740,2765465.410
68,6801100,下埔里,007,文化路三段,,５６０巷,,８１號,,253933.430,2765426.210
68,6801100,下埔里,007,文化路三段,,５６０巷,,８５號,,253938.260,2765406.650
68,6801100,下埔里,007,文化路三段,,５６０巷,,８７號,,253935.200,2765391.890
68,6801100,下埔里,007,文化路三段,,５６０巷,,８９號,,253944.000,2765382.040
68,6801100,下埔里,007,文化路三段,,５６０巷,,９３號,,253965.940,2765370.700
68,6801100,下埔里,007,文化路三段,,５６０巷,,９５號,,253958.030,2765357.860
68,6801100,下埔里,007,文化路三段,,５６０巷,,９９號,,253972.360,2765347.720
68,6801100,下埔里,007,文化路三段,,,,６００之１號,,253669.990,2765674.220
68,6801100,下埔里,007,文化路三段,,,,６２０號,,253666.170,2765716.320
68,6801100,下埔里,007,文化路三段,,,,６３８號,,253699.520,2765776.830
68,6801100,下埔里,007,文化路三段,,,,６６０號,,253709.880,2765788.830
68,6801100,下埔里,007,文化路三段,,,,６６２號,,253713.770,2765793.010
68,6801100,下埔里,007,文化路三段,,,,６６６號,,253718.240,2765796.370
68,6801100,下埔里,007,文化路三段,,,,６６８號,,253720.560,2765801.680
68,6801100,下埔里,007,文化路三段,,,,６７０號,,253724.370,2765805.480
68,6801100,下埔里,007,文化路三段,,,,６７２號,,253726.160,2765807.720
68,6801100,下埔里,007,文化路三段,,,,６７６號,,253733.320,2765817.120
68,6801100,下埔里,007,文化路三段,,,,６８０號,,253738.470,2765822.720
68,6801100,下埔里,007,文化路三段,,,,６８６號,,253744.290,2765827.870
68,6801100,下埔里,007,文化路三段,,,,６９０號,,253752.940,2765846.520
68,6801100,下埔里,007,文化路三段,,,,７０２號,,253764.970,2765868.640
68,6801100,下埔里,007,文化路三段,,,,７１８號,,253796.500,2765900.220
68,6801100,下埔里,007,文化路三段,,,,７２０號,,253792.130,2765897.160
68,6801100,下埔里,007,文化路三段,,,,７２２號,,253802.190,2765908.530
68,6801100,下埔里,007,文化路三段,,,,７２６號,,253806.990,2765912.900
68,6801100,下埔里,007,文化路三段,,,,７３０號,,253816.620,2765927.770
68,6801100,下埔里,005,文化路三段,,,,９００號,,254042.280,2766170.930
68,6801100,下埔里,005,文化路三段,,,,９４２號,,254079.300,2766237.650
68,6801100,下埔里,005,文化路三段,,９４６巷,,１１２號,,254237.410,2766075.700
68,6801100,下埔里,005,文化路三段,,９４６巷,,１８０號,,254323.630,2765985.570
68,6801100,下埔里,005,文化路三段,,９４６巷,,２５０號,,254390.580,2765846.990
68,6801100,下埔里,005,文化路三段,,９４６巷,,２８０號,,254442.860,2765788.600
68,6801100,下埔里,005,文化路三段,,,,１０１０號,,254153.310,2766323.000
68,6801100,下埔里,005,文化路三段,,,,１０１２號,,254169.710,2766327.180
68,6801100,下埔里,005,文化路三段,,,,１０１６號,,254164.610,2766335.040
68,6801100,下埔里,004,文化路三段,,,,１２０８號,,254469.820,2766608.460
68,6801100,下埔里,004,文化路三段,,,,１２１０號,,254486.620,2766630.740
68,6801100,下埔里,004,文化路三段,,,,１２１２號,,254491.070,2766639.610
68,6801100,下埔里,004,文化路三段,,,,１２１６號,,254493.780,2766642.980
68,6801100,下埔里,004,文化路三段,,,,１２２０號,,254496.350,2766646.480
68,6801100,下埔里,004,文化路三段,,,,１２２２號,,254499.600,2766650.380
